Timestamp,Station,tAirMax_C,tAirMin_C,relHum_prc,precip_mm,windAvg_m.s,windMax_m.s,tSoilMax_5cm,tSoilMin_5cm,tSoilMax_10cm,tSoilMin_10cm,solarRad_MJ.m2,EToGrass_mm,EToAlfalfa_mm
2020-02-03,Lane,10.3,-3.7,70.9,0,5.6,14.2,4.9,2.1,4.8,2.9,4.9,2,3.14
2020-02-04,Lane,-1.5,-6,48.6,0,6.8,12.7,2.1,0.8,3,1.6,4.6,1.67,2.64
2020-02-05,Lane,-0.8,-13.7,68.2,0,2.7,6.7,0.8,0.4,1.7,1.1,12.8,1.22,1.84
2020-02-06,Lane,7.4,-12.3,56.4,0,4,10.4,0.4,0.2,1.2,0.9,14.1,2.2,3.47
2020-02-07,Lane,7.4,-5.9,58.4,0,4,12.4,0.9,0.2,1.4,0.9,12.8,2.16,3.36
2020-02-08,Lane,13.1,-6,58.9,0,6,15.9,2.8,0.4,2.5,1,14.3,3.01,4.74
2020-02-09,Lane,5.1,-8.4,64.5,0,6,16,2.8,1.2,2.7,1.8,14.7,1.85,2.84
2020-02-10,Lane,5.5,-8.5,61.2,0,2.4,8.1,2.4,0.6,2.3,1.3,10,1.5,2.24
2020-02-11,Lane,5.7,-3.1,60.4,0,3.4,9.5,3.6,1,3.2,1.7,12.4,1.75,2.62
2020-02-12,Lane,6.1,-10,68.3,0,5.1,15.2,2.3,1,2.6,1.7,6,1.6,2.48
2020-02-13,Lane,-7.2,-14.2,71.3,0,2.8,6.6,1.1,0.3,1.9,1,6.3,0.63,0.9
2020-02-14,Lane,7.4,-12.6,64.2,0,7.1,13.7,0.3,0.1,1,0.7,15,2.13,3.29
2020-02-15,Lane,10,-5.8,57.4,0,3.8,10.5,2.5,0.1,2.2,0.7,16,2.42,3.69
2020-02-16,Lane,12.3,-7.1,62.8,0,2.5,7.7,3.7,0.5,3.1,1.2,13.1,2.15,3.22
2020-02-17,Lane,12.3,-3.6,61.2,0,4.8,14.9,4,1.7,3.7,2.1,11.9,2.99,4.69
2020-02-18,Lane,6.1,-4.1,59.2,0,2.9,10,4.4,1.8,4,2.5,12,1.76,2.59
2020-02-19,Lane,0.5,-8.7,74.7,0,4.5,9.2,2.5,1.3,3.2,2.1,1.5,1,1.53
2020-02-20,Lane,-1.7,-12.7,80.6,4.06,3,7.4,1.3,1,2.1,1.7,17.1,0.99,1.32
2020-02-21,Lane,9.1,-10.7,79.7,0,4.5,10.8,1.4,0.7,1.7,1.4,17.4,1.8,2.61
2020-02-22,Lane,17,-4.1,68.9,0,1.7,5,4.6,0.7,3.7,1.3,12.9,2.49,3.7
2020-02-23,Lane,8.4,-2.1,91.1,31.75,4.6,16.9,4.3,1.9,4,2.5,5,1.08,1.54
2020-02-24,Lane,11,-0.6,79.5,5.59,4.8,16.2,7.1,2.6,5.8,3.2,13.1,2.12,3.11
2020-02-25,Lane,0.8,-5.8,80.5,0,8.6,15.7,4.2,2.1,4.8,2.8,7,0.98,1.45
2020-02-26,Lane,2.8,-9.9,71.4,0.51,3.8,8.7,2.7,1.8,2.9,2.4,18.3,1.65,2.36
2020-02-27,Lane,10.5,-5,68.8,0.25,4.8,16,3.6,1.2,3.4,1.9,16.7,2.6,3.9
2020-02-28,Lane,14.5,-2.6,60.2,0,4,10.8,5.1,1.3,4.4,2.1,18.7,3.31,4.99
2020-02-29,Lane,19,-1.4,48,0,3.8,11.1,6.4,2,5.4,2.7,18.6,4.2,6.46
2020-03-01,Lane,14.2,-1.1,54.1,0,4.4,10.6,6.5,2.6,5.7,3.3,18.8,3.27,4.88
2020-03-02,Lane,11.7,-3.5,62.3,0,2.9,10.6,6.8,2.8,6,3.6,18.6,2.5,3.55
2020-03-03,Lane,15.9,-3.5,46.8,0,3.3,9.2,7.4,2.6,6.4,3.5,19.4,3.6,5.41
2020-03-04,Lane,16.5,-5.1,48.2,0,4.7,12,7.1,2.9,6.3,3.9,19.8,4.38,6.79
2020-03-05,Lane,13.4,-3.1,41.3,0,4.5,13.9,6.8,3.5,6.3,4.3,20,3.77,5.74
2020-03-06,Lane,21.1,-5.8,42.4,0,5.9,16.7,7.1,2.5,6.4,3.7,19.1,5.73,9.04
2020-03-07,Lane,22.1,6.2,40.6,0,9.4,18.2,8.7,5,7.8,5.4,19.8,7.06,11.15
2020-03-08,Lane,21.6,7.6,61.8,0,8.2,15,9.4,6.4,8.5,6.7,11.4,4.92,7.71
2020-03-09,Lane,12.8,-0.3,79,0,5.2,15.8,8.9,6.6,8.4,7.2,13.3,2.39,3.47
2020-03-10,Lane,22.1,-2.1,62.3,0,3.4,11.6,10.3,5.2,9.2,6.1,18.3,4.7,7.17
2020-03-11,Lane,21.3,-0.7,57,0,4.1,13.5,10.9,6.2,9.8,7,19.3,4.62,6.97
2020-03-12,Lane,14.3,1.9,53.5,0,5.1,11.8,10.4,7.5,9.8,8.1,17.7,3.48,5.14
2020-03-13,Lane,4.9,-1.7,72.1,2.29,4.5,12.3,8,4.9,8.8,6,3.6,1.72,2.65
2020-03-14,Lane,2.4,-1.1,95.1,2.79,2.6,7.6,5.7,4.4,6,5.3,5.5,0.72,0.85
2020-03-15,Lane,2.9,-1.3,95.2,0.51,4.4,8.7,4.9,4,5.5,4.9,4.7,0.58,0.7
2020-03-16,Lane,7,2.1,95.1,0.76,3.1,7.9,6.8,4.6,6.6,5.1,6.3,0.93,1.14
2020-03-17,Lane,6.6,1.9,97.9,0.51,4.6,8.5,6.1,5.1,6.4,5.7,4.2,0.55,0.62
2020-03-18,Lane,18.7,6.3,89.6,0.25,2.5,6.9,10.1,6,9,6.1,9.4,2.34,3.23
2020-03-19,Lane,20.6,-2.9,64.4,0,8.5,20.9,11.2,7.7,10.3,8.5,19.5,6.49,10.21
2020-03-20,Lane,3.8,-6.7,58.2,0,3.2,8.7,8.5,4.5,8.8,6,22.5,2.27,3.12
2020-03-21,Lane,11.4,-7.6,58.9,0,5.2,11.7,7.9,3.5,7.4,4.9,19.9,3.04,4.47
2020-03-22,Lane,15.3,0.4,85.6,1.78,2.4,17.2,9.8,5.7,8.7,6.2,12.5,2.28,3.07
2020-03-23,Lane,17.8,-1.8,79,0.51,4,13.8,11.3,5.2,9.9,6.2,20.6,4.01,5.84
2020-03-24,Lane,21.7,2.3,63,0.76,2.8,10.3,13.5,7.6,11.9,8.2,22.4,4.58,6.55
2020-03-25,Lane,26.8,5.5,45.8,0,4.1,10.1,14.1,8.6,12.6,9.2,21.7,6.61,10.05
2020-03-26,Lane,11,4,86.5,0,3.2,7.5,11.3,9.2,11.6,9.7,8.1,1.92,2.69
2020-03-27,Lane,9.1,5.3,94.4,0,3.2,8.6,9.6,8.8,10,9.2,3.9,0.89,1.12
2020-03-28,Lane,8.9,-0.4,83.4,0.76,6.8,19.2,9.1,7.1,9.4,8.2,11.8,2.03,2.93
2020-03-29,Lane,17.6,-1.3,49.1,0,3.5,9,11.9,5.4,10.6,6.7,21.9,4.42,6.46
2020-03-30,Lane,17.9,0.2,68.7,27.94,6.2,15.2,10.7,7,10.1,7.9,15.7,3.75,5.57
2020-03-31,Lane,19.6,2.5,71.1,0.25,3.5,8.3,14.1,7.4,12.4,8.2,22.9,4.42,6.24
2020-04-01,Lane,22,7,67.6,0,5.1,10.6,14,9.1,12.7,9.7,18,4.83,7.11
2020-04-02,Lane,12.6,-4.2,85.2,0,7.2,13.2,11.9,5.5,12,7.3,5.7,1.65,2.46
2020-04-03,Lane,6.1,-6.7,58.1,0,5,12.7,8.7,3.9,8.4,5.6,24.6,2.85,4.04
2020-04-04,Lane,12.1,-5.2,57.7,0,2.7,9.4,10.5,4.3,9.5,5.7,24,3.34,4.6
2020-04-05,Lane,18.3,-1.1,80.1,0,5.4,11.7,9.4,5.8,8.9,6.8,12,3.36,5
2020-04-06,Lane,27.9,8.4,53.9,0,3.5,11.5,15.9,8.1,13.6,8.5,24.3,6.61,9.67
2020-04-07,Lane,28.7,3.8,36.2,0,3.2,10.5,15.8,9.1,14,10,24.9,6.82,10.11
2020-04-08,Lane,24.5,3.9,43.3,0,4.4,12.5,15.2,9.8,13.9,10.7,25,6.48,9.62
2020-04-09,Lane,15.3,0.4,53.8,0,2.1,8.2,13.9,9.3,13.1,10.5,19.2,3.24,4.33
2020-04-10,Lane,22.2,-0.9,42.6,0,5.6,13.1,13.6,8.1,12.7,9.5,24.4,6.12,9.19
2020-04-11,Lane,26.5,5.6,47,0,2.9,10,17.1,10.3,15.3,11,23.3,5.85,8.38
2020-04-12,Lane,10,-4.6,68.9,0.25,8.2,16.5,13.4,6.8,13.9,8.6,7.6,2.45,3.75
2020-04-13,Lane,4,-7.4,51,0,2.3,6.7,9.9,5.2,9.6,7.1,14.5,1.91,2.57
2020-04-14,Lane,10.6,-9.4,51.2,0,3.4,12.9,10.6,5.5,10,7.1,22,3.42,4.94
2020-04-15,Lane,17,-7.7,42.6,0,2.3,9.4,12.5,5.1,11.1,6.7,23,3.95,5.56
2020-04-16,Lane,12.1,-2.5,70.8,0,5.2,13.7,11.9,6.9,11,8.1,22.1,3.12,4.32
2020-04-17,Lane,13.7,-2.8,52.6,0,3.4,9.9,13.6,6.6,12.1,7.9,23.9,3.93,5.51
2020-04-18,Lane,22.7,-0.1,48.5,0,3.7,10.9,14.4,7.7,12.8,8.8,21.6,5.37,7.84
2020-04-19,Lane,21.1,0.9,57,0,2.7,8.5,15.2,9.1,13.6,10.1,21.8,4.49,6.23
2020-04-20,Lane,22.5,1.9,47.6,0,2.4,7.8,16.6,9.5,14.7,10.5,20.3,4.64,6.5
2020-04-21,Lane,22.5,1.2,51.9,0,2.7,12.4,15.6,9.8,14.2,10.9,19.7,4.53,6.36
2020-04-22,Lane,19.8,5.8,79.6,5.08,2.5,13.9,15.7,11,14.3,11.7,15.3,3.2,4.22
2020-04-23,Lane,25.4,2.9,52.6,0,2.8,8.5,15.8,9.7,14.6,10.9,17.6,5.2,7.57
2020-04-24,Lane,15.3,3.8,72.8,1.78,5.3,13.1,13,10.7,13.3,11.8,11.7,3.1,4.5
2020-04-25,Lane,20.2,1.9,54.2,0,3.6,11.4,15.1,8.8,13.9,10.1,23.2,5.02,7.14
2020-04-26,Lane,26.5,2.4,47,0,3.9,12.8,16.5,9.5,14.9,10.8,23.3,6.41,9.38
2020-04-27,Lane,28.5,6.5,45.3,0,2.4,7.8,19.8,11.7,17.5,12.5,27.3,6.26,8.61
2020-04-28,Lane,25.8,5.5,42.8,0,5.1,15.4,18.8,13.9,17.3,14.4,25.4,7.39,11
2020-04-29,Lane,22.1,1.9,33.1,0,4.7,14,17.4,11.7,16.3,13,27.8,6.67,9.82
2020-04-30,Lane,29.1,1.3,36.5,0,3.9,10.6,18,11.1,16.6,12.6,23.7,7.38,11
2020-05-01,Lane,31.9,11,40.6,0,3,10.7,21,14,18.8,14.6,25,7.3,10.42
2020-05-02,Lane,23.3,11.4,55.1,0,4.8,15.1,19.2,15,18.2,15.7,25,5.84,8.15
2020-05-03,Lane,25.3,6.1,55.2,0,3.4,9.6,21.2,14.2,19.4,15.2,26.7,5.83,7.97
2020-05-04,Lane,24.3,7,72.3,0,5.3,13.5,19.6,16.5,18.6,16.7,18.6,5.5,8.03
2020-05-05,Lane,23.3,2,48.7,0,2.3,7.8,20.9,13.4,19.2,14.9,28.3,5.49,7.42
2020-05-06,Lane,21.2,3.6,42.4,0,2.5,8.7,21.4,14,19.5,15.4,27.7,5.24,7.04
2020-05-07,Lane,25.9,7,42.4,0,5.3,13.5,21.9,14.6,19.9,15.7,27.4,7.53,11.05
2020-05-08,Lane,16.5,1.6,42.9,0,4.6,16.8,20.4,14.6,19.1,15.8,28.8,5.36,7.61
2020-05-09,Lane,22.1,0.4,43.2,0,3.5,10.2,20.9,13.7,19.1,15.1,26.9,5.64,7.93
2020-05-10,Lane,17,2.4,42.7,0,3,7.5,20.3,13.7,18.8,15.1,27.4,4.85,6.59
2020-05-11,Lane,7.7,2.1,92.8,10.16,4.4,9.6,16,10.6,17.1,12.6,2.1,1.54,2.32
2020-05-12,Lane,7,2.1,98.1,1.52,3.4,7.7,11.8,9.9,12.6,11.6,6,0.8,0.87
2020-05-13,Lane,20.1,6.5,93.7,0.51,4,9,16.6,10.6,15.4,11.7,15.4,2.84,3.62
2020-05-14,Lane,25.3,11.8,78.9,0.51,3.4,8.5,19.4,14.2,17.8,14.5,20.9,5.14,6.94
2020-05-15,Lane,25.1,11.7,71.5,0.25,3.3,9.7,21.2,14.8,19.3,15.3,24,5.35,7.06
2020-05-16,Lane,24.1,10.6,70.2,3.3,3,7.7,21.6,15.8,19.8,16.4,24.6,5.19,6.77
2020-05-17,Lane,23.9,7,64,0,2.4,8.3,22.1,14.3,20.1,15.6,28.3,5.29,6.72
2020-05-18,Lane,25.3,5.8,64.4,0,1.9,6.7,22.8,14.6,20.6,15.9,26.3,5.02,6.3
2020-05-19,Lane,26.4,8.8,68.4,0,2.9,9.3,22.8,15.8,20.8,16.8,25,5.35,6.96
2020-05-20,Lane,25.8,10.6,68.9,0,4.5,11.6,21.3,16.7,20.1,17.4,25.3,5.67,7.64
2020-05-21,Lane,25.8,12.9,75.8,17.27,4,9.8,21,17.5,19.9,18,14.4,4.38,6.1
2020-05-22,Lane,23.5,10.2,72.3,0.51,2.7,7.3,22.7,15.8,21.2,16.7,24.8,4.84,6.1
2020-05-23,Lane,30.8,11,62.8,0,3.9,10,21.5,16.6,20.4,17.3,21,7.31,10.69
2020-05-24,Lane,24.9,11.7,65.6,1.02,3.8,11.7,22.7,17.6,21.4,18.1,21.7,5.11,6.85
2020-05-25,Lane,17.1,7.2,79.8,0.51,4.4,12.7,19.5,16.4,20.1,17.4,15.4,3.06,4.07
2020-05-26,Lane,24.4,6.5,64.3,0.25,1.8,6.4,21,14.6,19.8,15.8,21.6,4.57,5.89
2020-05-27,Lane,23.9,6.8,64.7,0,1.9,7,20,15.5,19.2,16.6,16.7,3.91,5.11
2020-05-28,Lane,26.8,8.7,63.4,0,2.4,8.7,22.6,15.2,20.7,16.3,24.1,5.34,6.96
2020-05-29,Lane,28.7,9.9,56.3,0,3.1,9.1,23.3,16.3,21.4,17.2,28.4,6.48,8.59
2020-05-30,Lane,33.5,15,45,0,4.8,10.7,24.2,17.9,22.2,18.4,27.5,9.09,13.14
2020-05-31,Lane,33.5,16.2,45.1,0,5.7,12.8,24.9,19.2,22.9,19.6,28.7,9.86,14.42
2020-06-01,Lane,35.2,17.4,40.3,0,5.3,12,25.8,19.5,23.6,19.9,28.9,10.66,15.76
2020-06-02,Lane,35.8,16.7,48.9,0,3.5,11.7,27.6,20.3,25,20.7,27.5,8.72,12.26
2020-06-03,Lane,34.5,15.2,44.4,0,1.9,12.2,28.7,20.9,26,21.5,26.5,6.81,8.88
2020-06-04,Lane,37.9,14.3,49.3,3.81,1.6,9.5,28.4,21.3,25.7,22,24.2,6.75,8.97
2020-06-05,Lane,37.2,17.9,46.1,0,3.6,9.7,28.8,20.7,26.3,21.6,28.5,9.16,12.85
2020-06-06,Lane,36.9,21,43.9,0.25,5.2,13.1,27.8,22.8,25.9,23,26.1,10.17,14.86
2020-06-07,Lane,34.5,22.4,48.1,0,7.9,16.1,28.2,23.1,26.3,23.3,27.5,11.04,16.4
2020-06-08,Lane,37.6,20,49.6,0,6.6,13.8,29.5,23.1,27.2,23.4,28.7,12.09,18.11
2020-06-09,Lane,24.7,8.7,80.1,21.84,6.5,18.5,26.2,16.7,26,18.7,5.6,3.82,5.88
2020-06-10,Lane,26,8,55.4,0,3.5,9.8,24.1,15.5,22.8,17.3,29.9,6.77,9.24
2020-06-11,Lane,33.2,11,43.4,0,3.1,11.3,26.3,18.3,24.5,19.3,29.1,8.19,11.46
2020-06-12,Lane,32.4,14.1,47.1,0,2.6,8.4,27.4,19.9,25.5,20.7,28.8,7.36,9.8
2020-06-13,Lane,37.9,15.1,29.2,0,4.3,13.8,27.8,20.3,25.9,21.2,29.3,10.79,15.92
2020-06-14,Lane,36.2,18.1,30.4,0,6.1,13.8,26.4,21.3,25,22,24.4,11.66,17.84
2020-06-15,Lane,35.1,18.6,32.3,0,6,12.3,27.2,21.3,25.5,22,25.6,10.93,16.47
2020-06-16,Lane,34.5,18.9,40.4,0,6.3,13.5,28.5,22,26.5,22.5,27.9,10.59,15.65
2020-06-17,Lane,35.9,21,41.8,0,7.2,14.2,29.1,23,27.1,23.4,28,11.64,17.4
2020-06-18,Lane,30.5,18.9,47.8,0,5,12.7,30.4,23.3,28.1,23.8,28.1,8.21,11.48
2020-06-19,Lane,24.4,12.9,76,10.67,2.7,9.2,25.9,21.9,26.2,23,12.1,3.25,4.24
2020-06-20,Lane,31.5,13.2,72.7,1.52,2.6,9.7,29.3,20.5,26.8,21.6,23.4,6.31,8.45
2020-06-21,Lane,34.5,15.2,77.8,19.81,2.8,14.4,28.4,21.1,25.9,22.2,16.8,5.8,8.05
2020-06-22,Lane,29.4,13.6,70.2,0.76,2.4,10.9,28.4,19.7,26.5,20.7,26.2,5.96,7.56
2020-06-23,Lane,29.3,13.2,64.2,0.25,1.5,4.7,29.6,21.1,27.6,22,28.6,5.82,6.96
2020-06-24,Lane,35.4,17,53.7,5.33,3.2,10.9,29.5,21.9,27.6,22.7,24.9,7.94,11.05
2020-06-25,Lane,37.4,18.9,41,0,5.1,13.8,28.6,21.7,26.9,22.6,27.2,10.62,15.62
2020-06-26,Lane,35.4,15.5,50.4,7.11,2.8,25,31.1,22.6,28.9,23.3,27.6,7.64,10.2
2020-06-27,Lane,35.2,15,56.4,8.64,3.2,16.2,30.2,22.8,28.4,23.6,27.4,7.71,10.4
2020-06-28,Lane,37.2,17.9,50.9,0,3.3,11.3,30.8,23,28.7,23.8,28,8.92,12.46
2020-06-29,Lane,39.2,20.8,48.4,0,5.3,11.2,30.5,24,28.6,24.6,28.7,11.15,16.27
2020-06-30,Lane,36.6,18.7,46.8,0,3.6,9.4,31.9,24.1,29.7,24.8,28.7,8.93,12.37
2020-07-01,Lane,32.1,16.5,61.7,0,3.3,10.6,30.9,23.9,29,24.8,24.5,6.65,8.86
2020-07-02,Lane,36.5,17.5,74.8,11.43,3.4,11,32,24.8,29.6,25.9,18.4,6.86,9.68
2020-07-03,Lane,31.4,15.4,71.6,0.25,2.1,7.7,30.4,22.4,28.3,23.7,24.9,5.82,7.23
2020-07-04,Lane,33.3,17,60.7,0,1.8,8.2,31.7,23.3,29.3,24.3,28.6,6.63,8.2
2020-07-05,Lane,31.6,17.9,67.2,0,1.7,6.8,30.1,23.9,28.3,24.8,21.5,5.32,6.59
2020-07-06,Lane,34.3,15.5,59.1,0,1.9,7.6,30.9,23.1,28.8,24.2,27.4,6.7,8.53
2020-07-07,Lane,35.6,18.5,54.5,0,3.6,10.2,30.9,24.3,29,25,28.1,8.42,11.53
2020-07-08,Lane,39.1,21.3,46.6,0,5.1,11.2,31.2,24.8,29.3,25.5,28.1,10.98,16.02
2020-07-09,Lane,31.5,18.6,62.1,0,4.2,10.5,29.6,25.4,28.4,26,19.8,6.12,8.39
2020-07-10,Lane,33.6,21.1,65.1,0,3.7,9,28.9,25.4,27.8,25.8,16.7,6.17,8.65
2020-07-11,Lane,33.5,17.5,69,0,2.7,12.9,31.8,24.4,29.7,25.2,27.3,6.61,8.28
2020-07-12,Lane,36,16.7,67.7,4.83,2.8,10.5,31.6,24.9,29.6,25.7,24.8,7.4,10.03
2020-07-13,Lane,35.6,16.9,63.1,0,4.2,11.8,30.8,23.9,28.9,25,27.6,8.34,11.52
2020-07-14,Lane,30.3,19.9,79.6,0.51,3.9,8.7,29.1,24.6,27.8,25.3,16,4.67,6.19
2020-07-15,Lane,28.1,17.3,77.3,1.27,2.8,8.2,29.3,23.9,28,24.8,24.8,5.33,6.51
2020-07-16,Lane,34.8,19.6,63.9,0,3.7,11.3,31,24.3,28.9,25,26.4,7.9,10.76
2020-07-17,Lane,38.2,21.6,51,0,6.1,14.5,30.1,25.2,28.6,25.7,20.4,10.3,15.57
2020-07-18,Lane,40.4,20.1,44.7,18.8,5.3,13.7,32.2,25.4,29.8,26,22.2,10.7,16.09
2020-07-19,Lane,30.9,17.9,69.7,0,3.9,12,29.1,23.3,28,24.7,25.2,6.3,8.2
2020-07-20,Lane,31.8,17.7,65.2,0,4.2,17.2,29.7,23.6,28.3,24.6,27.3,7.11,9.48
2020-07-21,Lane,29.9,15.2,72,10.92,2.4,15.4,29.8,22.5,28.3,23.7,27.7,6.04,7.48
2020-07-22,Lane,33.6,18,64.4,0,5.1,11.9,29.4,23.4,28,24.3,26.7,8.16,11.42
2020-07-23,Lane,34.4,20.5,62.6,0,6.2,12.4,29.6,24,28.2,24.7,25.1,9.12,13.23
2020-07-24,Lane,35.2,21.4,61.5,0,7.2,14.3,30.8,24.6,29,25.2,26.8,9.4,13.54
2020-07-25,Lane,36.5,21.6,54.9,0,6.3,12.9,31.8,25,29.7,25.7,26.7,9.88,14.31
2020-07-26,Lane,36.3,19.6,74.2,77.98,3.9,14.7,32.4,23,29.7,24.4,18.5,7.05,10.03
2020-07-27,Lane,28.5,19.4,85.5,2.54,2.7,8.4,26.9,23,26.2,23.9,16.6,4.19,5.26
2020-07-28,Lane,27.2,19.2,83.5,0,1.7,6.7,26.8,23.8,26.2,24.4,16.7,3.7,4.28
2020-07-29,Lane,32.6,17.3,75.1,0,1.6,15.1,29,23.6,27.5,24.4,22.2,5.2,6.29
2020-07-30,Lane,25,15.9,82.6,0,3.6,11.3,27.1,23.3,26.2,24.2,21.1,4.4,5.5
2020-07-31,Lane,29,14.5,71.4,0.25,1.8,6,27.3,22.1,26.1,23.2,26,5.54,6.84
2020-08-01,Lane,31,13.9,70.2,0,1.7,11.1,27.9,21.8,26.3,23,25.1,5.56,6.9
2020-08-02,Lane,26.4,15.4,69.9,0,2.2,7.2,26.8,22,25.7,23,26.2,5.29,6.44
2020-08-03,Lane,26.9,13.4,69.3,1.27,2.2,7.1,26.5,21.7,25.4,22.6,25.1,5.22,6.51
2020-08-04,Lane,26.1,16,66.7,0,4.8,11.4,24.6,21.4,23.9,22.4,16.3,4.88,6.85
2020-08-05,Lane,31.1,12.2,68.4,0,3.2,10.9,27.1,20.8,25.5,21.9,25.8,6.08,7.96
2020-08-06,Lane,30.2,19.7,69.7,0,4.7,17.9,27.4,22.8,25.9,23.3,24.9,6.27,8.29
2020-08-07,Lane,33.9,19.9,72,0.25,2.2,9.2,28.4,23.5,26.8,23.9,26,6.31,7.84
2020-08-08,Lane,36.2,17.3,53.2,0,3.5,11.7,28.3,23.1,26.8,23.8,25.7,7.94,11.04
2020-08-09,Lane,37.1,17.3,46.1,1.02,3.9,14.1,28.9,23.4,27.2,24.2,25.9,8.87,12.73
2020-08-10,Lane,34.8,16.7,57.6,0,3.1,18.4,28.5,23.4,27,24.2,21.2,7.27,10.38
2020-08-11,Lane,33.7,12.2,64,0,3.7,11.6,27.8,22.1,26.4,23.3,25.5,7.13,9.86
2020-08-12,Lane,30.3,16.2,71.4,14.73,3.5,15.3,26.5,22.4,25.7,23.4,20.3,5.29,7.01
2020-08-13,Lane,31.4,19.9,80.8,0.51,2.2,8.6,27.8,23.8,26.5,24.1,21.3,5.04,6.17
2020-08-14,Lane,31.3,16.6,84.3,0.25,1.8,6.3,27.4,23,26.3,23.8,20.4,4.57,5.46
2020-08-15,Lane,30.5,19.1,74.5,0,2.6,8,26.8,23.6,26,24.2,19.2,4.82,6.11
2020-08-16,Lane,32.4,18,65.8,0,3,12.7,27.2,23.1,26.2,23.8,22.4,6.35,8.63
2020-08-17,Lane,31.5,13.2,57.4,0,2,6,27.1,22,25.9,23.1,26,5.99,7.79
2020-08-18,Lane,33.9,14.3,49.8,0,3.4,9.2,26.9,21.9,25.7,22.9,24.7,7.39,10.43
2020-08-19,Lane,32.4,17.3,51.8,0,3.8,9.5,26.3,22.5,25.4,23.3,21.3,6.93,9.88
2020-08-20,Lane,33.1,14.8,53.6,0,3.9,9.1,27,22.3,25.8,23.2,24.2,7.28,10.3
2020-08-21,Lane,33.5,17.7,55.4,0,3.3,11,26.6,22.7,25.6,23.4,19.9,6.66,9.46
2020-08-22,Lane,35.7,15.4,54.4,0,3.3,8.2,27.2,22.4,25.9,23.2,21.9,7.21,10.26
2020-08-23,Lane,36.5,17.6,47.2,0,3.9,9.5,27.7,23.1,26.4,23.7,21.9,8.03,11.69
2020-08-24,Lane,37.1,18.9,38.3,0,4.7,11.9,27.9,23.1,26.5,23.8,23.4,9.69,14.6
2020-08-25,Lane,35,20.3,39.2,0,5.6,12.4,27.7,23.3,26.4,23.9,22.8,9.69,14.65
2020-08-26,Lane,36.4,18.1,40.2,0,5.3,13.1,28.1,23,26.7,23.8,23.6,9.94,15.06
2020-08-27,Lane,36.9,17,50.7,0,3.4,9.5,28.5,23.2,27,24,23.1,7.84,11.3
2020-08-28,Lane,36.5,19.5,51.5,0,4.1,12.8,29.1,24.1,27.4,24.6,23,7.95,11.41
2020-08-29,Lane,24.7,16.5,87.8,40.13,2.5,15.6,26.4,23,26.4,23.6,9,2.54,3.29
2020-08-30,Lane,32.1,16.9,78.1,0.25,2.9,7.8,25.5,22.1,24.8,22.8,18.6,5.31,7.2
2020-08-31,Lane,24.3,14.1,58.2,0,4,16,24,21.2,24.1,22.3,23.7,5.37,7.35
2020-09-01,Lane,26,14.5,82,0,1.6,5.2,23,20.7,22.8,21.5,13.2,2.96,3.61
2020-09-02,Lane,32.4,14.1,65.3,0,2,6.6,25.1,20.5,24.1,21.3,24,5.85,7.87
2020-09-03,Lane,27.1,12.8,54.6,0,4,14.6,24.1,20.5,23.3,21.4,24.1,6.29,8.98
2020-09-04,Lane,32.3,9.1,55.1,0,2,8.8,24.8,18.6,23.4,19.9,23.5,5.71,7.82
2020-09-05,Lane,35.2,15.2,55.6,0,3.9,11.7,25.8,20.4,24.3,21.1,22.4,7.57,11.05
2020-09-06,Lane,39.5,20,42.6,0,4.3,12.4,26.6,21.3,25.1,22,22.1,9.96,15.31
2020-09-07,Lane,32.5,14.5,57.8,0,3.1,12.4,26.1,21,24.7,21.8,20.6,6.11,8.66
2020-09-08,Lane,15.2,2.3,88.4,12.19,7.9,14.2,22.5,14.5,23.3,17,3.2,2.71,4.25
2020-09-09,Lane,5.3,1.7,94.1,22.1,5.6,11.9,14.5,12.6,17,14.3,3.8,0.67,0.85
2020-09-10,Lane,13.8,4.7,83.5,1.27,2.5,6.6,15.8,12.7,15.9,14,11.3,1.98,2.54
2020-09-11,Lane,21.2,9.4,79.1,0,2.1,8.6,18.9,14.7,18,15.4,17.4,3.26,4.16
2020-09-12,Lane,28.3,10,62.8,0,2.8,8.1,20.1,15.5,19.1,16.3,22.6,5.58,7.89
2020-09-13,Lane,29.4,7.3,61.3,0,1.3,4.5,21,15.3,19.7,16.4,22.9,4.4,5.71
2020-09-14,Lane,27.3,10,69.8,0,1.8,6.1,21.5,16.4,20.2,17.3,20.6,4.24,5.55
2020-09-15,Lane,28.5,10,69.7,0,2.6,7.2,21.2,16.8,20.2,17.7,19.5,4.81,6.68
2020-09-16,Lane,27,9.2,69.7,0,2.5,7.6,20.9,16.7,20,17.7,19.4,4.32,5.86
2020-09-17,Lane,26.9,7.9,72.8,0,1.5,5.2,21,16.4,20.1,17.5,18.3,3.63,4.66
2020-09-18,Lane,27.5,10.7,70.3,0,3.5,8.6,21,16.9,20.1,17.8,18.2,4.85,6.91
2020-09-19,Lane,28.8,11.3,52,0,6,13.9,19.6,17,19.3,17.9,15.5,7.1,11.06
2020-09-20,Lane,30.9,13.6,52,0,6.6,13.1,20.8,17.1,20.1,17.9,18.8,7.99,12.37
2020-09-21,Lane,29.6,11.9,54.3,0,4.9,10.6,21,17.1,20.2,18,19.2,6.83,10.39
